MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita
6.697704810912358e-05,1.919464183615127e-05,8.167932696234583e-07,1.0618312505104958e-05,0.0,1.0618312505104958e-05,2.2461814914645103e-05,4.492362982929021e-06,1.7969451931716083e-05,3.9614473576737725e-05,1.2251899044351877e-06,5.104957935146615e-05,6.942742791799395e-05,0.0001106754880339,6.534346156987666e-06,0.0001041411418769,3.267173078493833e-06,7.759536061422854e-06,1.1843502409540144e-05,1.2251899044351877e-06,1.0618312505104958e-05,4.165645675079637e-05,0.0,1.0209915870293227e-05,0.0,1.6335865392469166e-06,0.0,0.0,0.0002086906803887,0.0006889651229273,Meghalaya,2003,0.0021563342318059,65.144,0.65144
6.525025861382987e-05,1.869976923689027e-05,7.957348611442668e-07,1.0344553194875468e-05,0.0,1.0344553194875468e-05,2.1882708681467332e-05,4.376541736293467e-06,1.750616694517387e-05,3.859314076549694e-05,1.1936022917164002e-06,4.973342882151667e-05,6.763746319726267e-05,0.000107822073685,6.365878889154134e-06,0.0001014561947958,3.182939444577067e-06,7.559481180870534e-06,1.1538155486591867e-05,1.1936022917164002e-06,1.0344553194875468e-05,4.05824779183576e-05,0.0,9.946685764303334e-06,0.0,1.5914697222885335e-06,0.0,0.0,0.0002033102570223,0.0006712023553751,Meghalaya,2004,0.0026096124771226,66.436,0.6643600000000001
6.361027073151812e-05,1.8229772709642387e-05,7.757350089209526e-07,1.0084555115972384e-05,0.0,1.0084555115972384e-05,2.13327127453262e-05,4.266542549065239e-06,1.7066170196260957e-05,3.76231479326662e-05,1.163602513381429e-06,4.8483438057559536e-05,6.593747575828097e-05,0.0001051120937087,6.205880071367621e-06,9.890621363742144e-05,3.1029400356838106e-06,7.36948258474905e-06,1.1248157629353812e-05,1.163602513381429e-06,1.0084555115972384e-05,3.956248545496858e-05,0.0,9.696687611511908e-06,0.0,1.5514700178419053e-06,0.0,0.0,0.0001982002947793,0.0006543324800248,Meghalaya,2005,0.0028178574199053,67.72800000000001,0.6772800000000001
6.20506999621642e-05,1.7782822550132424e-05,7.567158531971245e-07,9.837306091562618e-06,0.0,9.837306091562618e-06,2.0809685962920923e-05,4.161937192584184e-06,1.6647748770336737e-05,3.670071888006054e-05,1.1350737797956869e-06,4.729474082482028e-05,6.432084752175558e-05,0.0001025349981082,6.053726825576996e-06,9.648127128263336e-05,3.026863412788498e-06,7.188800605372683e-06,1.0972379871358305e-05,1.1350737797956869e-06,9.837306091562618e-06,3.859250851305335e-05,0.0,9.458948164964056e-06,0.0,1.513431706394249e-06,0.0,0.0,0.0001933409004918,0.0006382898221717,Meghalaya,2006,0.0032633371169125,69.02000000000001,0.6902000000000001
6.056577295221213e-05,1.735726419971933e-05,7.386069872220991e-07,9.601890833887289e-06,0.0,9.601890833887289e-06,2.0311692148607725e-05,4.0623384297215455e-06,1.6249353718886182e-05,3.582243888027181e-05,1.1079104808331487e-06,4.61629367013812e-05,6.278159391387843e-05,0.0001000812467685,5.908855897776793e-06,9.417239087081764e-05,2.9544279488883963e-06,7.016766378609942e-06,1.0709801314720438e-05,1.1079104808331487e-06,9.601890833887289e-06,3.7668956348327054e-05,0.0,9.232587340276238e-06,0.0,1.4772139744441982e-06,0.0,0.0,0.0001887140852352,0.0006230149937218,Meghalaya,2007,0.0035951695103035,70.312,0.70312
5.915025607732814e-05,1.6951597778258674e-05,7.213445863088797e-07,9.377479622015437e-06,0.0,9.377479622015437e-06,1.9836976123494196e-05,3.967395224698839e-06,1.5869580898795354e-05,3.498521243598067e-05,1.0820168794633195e-06,4.5084036644304985e-05,6.131428983625479e-05,9.77421914448532e-05,5.770756690471038e-06,9.197143475438216e-05,2.885378345235519e-06,6.852773569934358e-06,1.0459496501478756e-05,1.0820168794633195e-06,9.377479622015437e-06,3.678857390175287e-05,0.0,9.016807328860996e-06,0.0,1.4426891726177594e-06,0.0,0.0,0.0001843035418019,0.0006084541585515,Meghalaya,2008,0.0041899300295751,71.604,0.71604
5.779939381123564e-05,1.6564460421512652e-05,7.04870656234581e-07,9.163318531049553e-06,0.0,9.163318531049553e-06,1.9383943046450972e-05,3.876788609290196e-06,1.5507154437160782e-05,3.4186226827377174e-05,1.0573059843518714e-06,4.405441601466131e-05,5.991400577993938e-05,9.550997391978572e-05,5.638965249876648e-06,8.987100866990908e-05,2.819482624938324e-06,6.696271234228519e-06,1.0220624515401424e-05,1.0573059843518714e-06,9.163318531049553e-06,3.594840346796363e-05,0.0,8.810883202932263e-06,0.0,1.409741312469162e-06,0.0,0.0,0.0001800944526679,0.0005945583985338,Meghalaya,2009,0.0044791005850426,72.896,0.72896
5.650885535111295e-05,1.6194610984770174e-05,6.891323823306457e-07,8.958720970298394e-06,0.0,8.958720970298394e-06,1.895114051409276e-05,3.7902281028185513e-06,1.5160912411274203e-05,3.3422920543036315e-05,1.0336985734959689e-06,4.307077389566536e-05,5.8576252498104886e-05,9.33774378058025e-05,5.513059058645166e-06,8.786437874715733e-05,2.756529529322583e-06,6.546757632141135e-06,9.992419543794362e-06,1.0336985734959689e-06,8.958720970298394e-06,3.514575149886293e-05,0.0,8.614154779133072e-06,0.0,1.3782647646612914e-06,0.0,0.0,0.0001760733236854,0.0005812831644958,Meghalaya,2010,0.0050248087657639,74.188,0.74188
5.527468823727671e-05,1.584091675092686e-05,6.740815638692281e-07,8.763060330299966e-06,0.0,8.763060330299966e-06,1.8537243006403776e-05,3.707448601280755e-06,1.482979440512302e-05,3.269295584765757e-05,1.0111223458038423e-06,4.213009774182676e-05,5.72969329288844e-05,9.133805190428042e-05,5.392652510953825e-06,8.594539939332659e-05,2.696326255476913e-06,6.4037748567576674e-06,9.774182676103809e-06,1.0111223458038423e-06,8.763060330299966e-06,3.437815975733064e-05,0.0,8.426019548365353e-06,0.0,1.3481631277384565e-06,0.0,0.0,0.0001722278395685,0.0005685877991236,Meghalaya,2011,0.0067131782945736,75.48,0.7548
3.4870641169853765e-05,1.687289088863892e-05,5.62429696287964e-06,5.849268841394826e-05,0.0,5.849268841394826e-05,2.249718785151856e-06,1.124859392575928e-06,1.124859392575928e-06,3.374578177727784e-06,0.0,2.5871766029246346e-05,0.0004690663667041,0.0009876265466816,1.9122609673790776e-05,0.0009685039370078,3.374578177727784e-06,2.5871766029246346e-05,7.986501687289088e-05,1.3498312710911136e-05,2.6996625421822272e-05,0.0001057367829021,0.0,5.849268841394826e-05,0.0,1.799775028121485e-05,3.374578177727784e-06,2.5871766029246346e-05,0.0005613048368953,0.0025264341957255,Mizoram,2001,0.0021901012373453,88.8,0.888
3.407342273027039e-05,1.6487140030775996e-05,5.495713343591999e-06,5.715541877335678e-05,0.0,5.715541877335678e-05,2.1982853374367995e-06,1.0991426687183995e-06,1.0991426687183995e-06,3.297428006155199e-06,0.0,2.5280281380523196e-05,0.0004583424928555,0.0009650472631347,1.8685425368212795e-05,0.0009463618377665,3.297428006155199e-06,2.5280281380523196e-05,7.803912947900638e-05,1.3189712024620796e-05,2.6379424049241592e-05,0.0001033194108595,0.0,5.715541877335678e-05,0.0,1.7586282699494396e-05,3.297428006155199e-06,2.5280281380523196e-05,0.0005484721916904,0.0024686744339415,Mizoram,2002,0.002380743020444,89.078,0.89078
3.331184182248012e-05,1.6118633139909736e-05,5.372877713303245e-06,5.587792821835375e-05,0.0,5.587792821835375e-05,2.1491510853212982e-06,1.0745755426606491e-06,1.0745755426606491e-06,3.223726627981947e-06,0.0,2.471523748119493e-05,0.0004480980012894,0.000943477326456,1.8267784225231032e-05,0.0009252095422308,3.223726627981947e-06,2.471523748119493e-05,7.629486352890608e-05,1.2894906511927788e-05,2.5789813023855576e-05,0.0001010101010101,0.0,5.587792821835375e-05,0.0,1.7193208682570386e-05,3.223726627981947e-06,2.471523748119493e-05,0.0005362131957876,0.0024134966688158,Mizoram,2003,0.002498388136686,89.356,0.8935599999999999
3.2583561067899934e-05,1.5766239226403194e-05,5.255413075467731e-06,5.465629598486441e-05,0.0,5.465629598486441e-05,2.102165230187093e-06,1.0510826150935464e-06,1.0510826150935464e-06,3.153247845280639e-06,0.0,2.417490014715157e-05,0.000438301450494,0.0009228505360521,1.786840445659029e-05,0.0009049821315955,3.153247845280639e-06,2.417490014715157e-05,7.462686567164179e-05,1.2612991381122556e-05,2.522598276224511e-05,9.880176581879335e-05,0.0,5.465629598486441e-05,0.0,1.6817321841496743e-05,3.153247845280639e-06,2.417490014715157e-05,0.0005244902249316,0.0023607315535001,Mizoram,2004,0.0028190035736808,89.634,0.89634
3.1886443118699854e-05,1.5428924089693477e-05,5.142974696564493e-06,5.348693684427073e-05,0.0,5.348693684427073e-05,2.057189878625797e-06,1.0285949393128986e-06,1.0285949393128986e-06,3.085784817938696e-06,0.0,2.3657683604196667e-05,0.0004289240896934,0.0009031063567167,1.7486113968319277e-05,0.0008856202427484,3.085784817938696e-06,2.3657683604196667e-05,7.30302406912158e-05,1.2343139271754784e-05,2.4686278543509567e-05,9.668792429541248e-05,0.0,5.348693684427073e-05,0.0,1.6457519029006377e-05,3.085784817938696e-06,2.3657683604196667e-05,0.0005132688747171,0.0023102242336967,Mizoram,2005,0.0030559555646986,89.91199999999999,0.8991199999999999
3.121852970795569e-05,1.5105740181268882e-05,5.035246727089627e-06,5.236656596173212e-05,0.0,5.236656596173212e-05,2.014098690835851e-06,1.0070493454179254e-06,1.0070493454179254e-06,3.0211480362537765e-06,0.0,2.3162134944612287e-05,0.0004199395770392,0.0008841893252769,1.7119838872104732e-05,0.0008670694864048,3.0211480362537765e-06,2.3162134944612287e-05,7.150050352467271e-05,1.2084592145015106e-05,2.416918429003021e-05,9.4662638469285e-05,0.0,5.236656596173212e-05,0.0,1.6112789526686807e-05,3.0211480362537765e-06,2.3162134944612287e-05,0.0005025176233635,0.0022618328298086,Mizoram,2006,0.0033131923464249,90.19,0.9018999999999999
3.0578023278753204e-05,1.4795817715525744e-05,4.931939238508582e-06,5.129216808048925e-05,0.0,5.129216808048925e-05,1.9727756954034325e-06,9.863878477017162e-07,9.863878477017162e-07,2.959163543105149e-06,0.0,2.268692049713948e-05,0.0004113237324916,0.0008660485302821,1.6768593410929176e-05,0.0008492799368711,2.959163543105149e-06,2.268692049713948e-05,7.003353718682185e-05,1.1836654172420596e-05,2.367330834484119e-05,9.272045768396132e-05,0.0,5.129216808048925e-05,0.0,1.578220556322746e-05,2.959163543105149e-06,2.268692049713948e-05,0.0004922075360031,0.002215427105938,Mizoram,2007,0.0037640560268297,90.468,0.90468
2.996327082930601e-05,1.4498356852890003e-05,4.832785617630002e-06,5.026097042335202e-05,0.0,5.026097042335202e-05,1.933114247052001e-06,9.665571235260005e-07,9.665571235260005e-07,2.899671370578001e-06,0.0,2.223081384109801e-05,0.0004030543205103,0.0008486371544558,1.6431471099942008e-05,0.0008322056833558,2.899671370578001e-06,2.223081384109801e-05,6.862555577034603e-05,1.1598685482312004e-05,2.3197370964624008e-05,9.085636961144404e-05,0.0,5.026097042335202e-05,0.0,1.5464913976416007e-05,2.899671370578001e-06,2.223081384109801e-05,0.0004823120046394,0.0021708872994393,Mizoram,2008,0.0044239319543785,90.746,0.9074599999999999
2.9372749668372186e-05,1.421262080727686e-05,4.737540269092287e-06,4.927041879855979e-05,0.0,4.927041879855979e-05,1.895016107636915e-06,9.475080538184576e-07,9.475080538184576e-07,2.8425241614553723e-06,0.0,2.179268523782452e-05,0.0003951108584422,0.0008319120712526,1.6107636914913778e-05,0.0008158044343376,2.8425241614553723e-06,2.179268523782452e-05,6.727307182111048e-05,1.137009664582149e-05,2.274019329164298e-05,8.906575705893501e-05,0.0,4.927041879855979e-05,0.0,1.516012886109532e-05,2.8425241614553723e-06,2.179268523782452e-05,0.0004728065188554,0.0021281030888762,Mizoram,2009,0.004983892363085,91.024,0.91024
2.880505482252369e-05,1.3937929752834046e-05,4.645976584278016e-06,4.831815647649136e-05,0.0,4.831815647649136e-05,1.858390633711206e-06,9.29195316855603e-07,9.29195316855603e-07,2.7875859505668093e-06,0.0,2.137149228767887e-05,0.0003874744471287,0.0008158334881992,1.5796320386545252e-05,0.0008000371678126,2.7875859505668093e-06,2.137149228767887e-05,6.597286749674781e-05,1.1150343802267236e-05,2.2300687604534475e-05,8.734435978442668e-05,0.0,4.831815647649136e-05,0.0,1.4867125069689648e-05,2.7875859505668093e-06,2.137149228767887e-05,0.0004636684631109,0.0020869726816576,Mizoram,2010,0.0059356996840735,91.302,0.91302
2.825888787602553e-05,1.3673655423883318e-05,4.557885141294439e-06,4.740200546946217e-05,0.0,4.740200546946217e-05,1.823154056517776e-06,9.11577028258888e-07,9.11577028258888e-07,2.7347310847766635e-06,0.0,2.0966271649954425e-05,0.0003801276207839,0.0008003646308113,1.5496809480401094e-05,0.0007848678213309,2.7347310847766635e-06,2.0966271649954425e-05,6.472196900638104e-05,1.0938924339106654e-05,2.1877848678213308e-05,8.568824065633546e-05,0.0,4.740200546946217e-05,0.0,1.4585232452142206e-05,2.7347310847766635e-06,2.0966271649954425e-05,0.0004548769371011,0.0020474020054694,Mizoram,2011,0.0066171376481312,91.58,0.9158
5.0753768844221104e-05,1.9597989949748744e-05,4.522613065326633e-06,8.542713567839196e-06,0.0,8.542713567839196e-06,1.155778894472362e-05,3.015075376884422e-06,8.542713567839196e-06,5.527638190954774e-06,0.0,6.482412060301507e-05,8.190954773869346e-05,0.000129648241206,4.472361809045226e-05,8.49246231155779e-05,1.0050251256281409e-06,1.0050251256281408e-05,1.7085427135678393e-05,1.0050251256281409e-06,5.025125628140703e-07,1.85929648241206e-05,0.0,3.015075376884422e-06,0.0,0.0,0.0,9.547738693467337e-06,0.0001824120603015,0.0006201005025125,Nagaland,2001,0.0019959798994974,66.59,0.6659
5.0781839207602194e-05,1.96088290009553e-05,4.525114384835839e-06,8.547438282467696e-06,0.0,8.547438282467696e-06,1.1564181205691589e-05,3.0167429232238926e-06,8.547438282467696e-06,5.530695359243803e-06,0.0,6.485997284931369e-05,8.195484941424908e-05,0.0001297199456986,4.474835336115441e-05,8.497159233747297e-05,1.0055809744079645e-06,1.0055809744079642e-05,1.7094876564935393e-05,1.0055809744079645e-06,5.027904872039821e-07,1.8603248026547337e-05,0.0,3.0167429232238926e-06,0.0,0.0,0.0,9.55301925687566e-06,0.000182512946855,0.0006204434612097,Nagaland,2002,0.0022459651063401,67.94200000000001,0.67942
5.080994063789113e-05,1.96196800482946e-05,4.527618472683368e-06,8.552168226179696e-06,0.0,8.552168226179696e-06,1.1570580541301942e-05,3.0184123151222456e-06,8.552168226179696e-06,5.53375591105745e-06,0.0,6.489586477512828e-05,8.200020122748768e-05,0.0001297917295502,4.477311600764665e-05,8.501861354260992e-05,1.006137438374082e-06,1.0061374383740818e-05,1.7104336452359392e-05,1.006137438374082e-06,5.03068719187041e-07,1.861354260992052e-05,0.0,3.0184123151222456e-06,0.0,0.0,0.0,9.558305664553778e-06,0.0001826139450648,0.0006207867994768,Nagaland,2003,0.002420766676728,69.294,0.69294
5.08380731866915e-05,1.963054311169276e-05,4.530125333467559e-06,8.556903407660946e-06,0.0,8.556903407660946e-06,1.1576986963305984e-05,3.02008355564504e-06,8.556903407660946e-06,5.536819852015906e-06,0.0,6.493179644636835e-05,8.204560326169024e-05,0.0001298635928927,4.479790607540142e-05,8.506568681733528e-05,1.0066945185483463e-06,1.0066945185483464e-05,1.7113806815321892e-05,1.0066945185483463e-06,5.033472592741733e-07,1.862384859314441e-05,0.0,3.02008355564504e-06,0.0,0.0,0.0,9.563597926209292e-06,0.0001827150551165,0.0006211305179443,Nagaland,2004,0.0029390446469018,70.646,0.70646
5.086623690572119e-05,1.9641418211120062e-05,4.532634971796938e-06,8.561643835616438e-06,0.0,8.561643835616438e-06,1.1583400483481065e-05,3.0217566478646254e-06,8.561643835616438e-06,5.539887187751813e-06,0.0,6.496776792908945e-05,8.209105560032232e-05,0.0001299355358581,4.482272360999194e-05,8.511281224818694e-05,1.0072522159548751e-06,1.0072522159548751e-05,1.7123287671232875e-05,1.0072522159548751e-06,5.036261079774376e-07,1.863416599516519e-05,0.0,3.0217566478646254e-06,0.0,0.0,0.0,9.568896051571311e-06,0.0001828162771958,0.0006214746172441,Nagaland,2005,0.0033178887993553,71.998,0.7199800000000001
5.08944318468128e-05,1.965230536659108e-05,4.535147392290249e-06,8.566389518770471e-06,0.0,8.566389518770471e-06,1.1589821113630638e-05,3.0234315948601664e-06,8.566389518770471e-06,5.542957923910305e-06,0.0,6.500377928949357e-05,8.213655832703452e-05,0.0001300075585789,4.484756865709247e-05,8.515998992189469e-05,1.0078105316200555e-06,1.0078105316200557e-05,1.7132779037540943e-05,1.0078105316200555e-06,5.039052658100278e-07,1.8644494834971023e-05,0.0,3.0234315948601664e-06,0.0,0.0,0.0,9.574200050390526e-06,0.000182917611489,0.0006218190980095,Nagaland,2006,0.0036568405139833,73.35,0.7334999999999999
5.0922658061913885e-05,1.9663204598164767e-05,4.537662599576485e-06,8.571140465866694e-06,0.0,8.571140465866694e-06,1.159624886558435e-05,3.0251083997176564e-06,8.571140465866694e-06,5.546032066149037e-06,0.0,6.503983059392961e-05,8.2182111525663e-05,0.0001300796611878,4.487244126247857e-05,8.520721992538065e-05,1.0083694665725525e-06,1.008369466572552e-05,1.7142280931733388e-05,1.0083694665725525e-06,5.041847332862761e-07,1.8654835131592212e-05,0.0,3.0251083997176564e-06,0.0,0.0,0.0,9.579509932439244e-06,0.0001830190581829,0.0006221639608752,Nagaland,2007,0.0040712917212866,74.702,0.74702
5.095091560308733e-05,1.967411592594461e-05,4.54018059829491e-06,8.575896685668163e-06,0.0,8.575896685668163e-06,1.1602683751198105e-05,3.02678706552994e-06,8.575896685668163e-06,5.549109620138224e-06,0.0,6.50759219088937e-05,8.222771528023004e-05,0.0001301518438177,4.489734147202744e-05,8.525450234575998e-05,1.0089290218433131e-06,1.0089290218433134e-05,1.7151793371336325e-05,1.0089290218433131e-06,5.044645109216567e-07,1.8665186904101295e-05,0.0,3.02678706552994e-06,0.0,0.0,0.0,9.584825707511476e-06,0.0001831206174645,0.0006225092064773,Nagaland,2008,0.0047601271250567,76.054,0.76054
5.097920452251161e-05,1.968503937007874e-05,4.542701393095094e-06,8.5806581869574e-06,0.0,8.5806581869574e-06,1.1609125782354128e-05,3.028467595396729e-06,8.5806581869574e-06,5.55219059156067e-06,0.0,6.511205330102968e-05,8.227336967494448e-05,0.000130224106602,4.492226933171815e-05,8.530183727034121e-05,1.0094891984655763e-06,1.0094891984655765e-05,1.71613163739148e-05,1.0094891984655763e-06,5.047445992327882e-07,1.867555017161316e-05,0.0,3.028467595396729e-06,0.0,0.0,0.0,9.590147385422976e-06,0.0001832222895215,0.0006228548354532,Nagaland,2009,0.0053134463961235,77.406,0.7740600000000001
5.100752487248119e-05,1.969597495076006e-05,4.545224988636937e-06,8.585424978536437e-06,0.0,8.585424978536437e-06,1.1615574970961062e-05,3.030149992424625e-06,8.585424978536437e-06,5.555274986111812e-06,0.0,6.514822483712944e-05,8.231907479420231e-05,0.0001302964496742,4.4947224887631936e-05,8.534922478662693e-05,1.0100499974748751e-06,1.010049997474875e-05,1.7170849957072873e-05,1.0100499974748751e-06,5.050249987374376e-07,1.8685924953285183e-05,0.0,3.030149992424625e-06,0.0,0.0,0.0,9.595474976011312e-06,0.0001833240745416,0.0006232008484419,Nagaland,2010,0.0059385889601535,78.758,0.78758
5.103587670540677e-05,1.970692268822638e-05,4.547751389590703e-06,8.590197069226883e-06,0.0,8.590197069226883e-06,1.1622031328954017e-05,3.031834259727135e-06,8.590197069226883e-06,5.558362809499747e-06,0.0,6.51844365841334e-05,8.236483072258717e-05,0.0001303688731682,4.49722081859525e-05,8.53966649823143e-05,1.010611419909045e-06,1.010611419909045e-05,1.7180394138453765e-05,1.010611419909045e-06,5.053057099545225e-07,1.8696311268317333e-05,0.0,3.031834259727135e-06,0.0,0.0,0.0,9.600808489135928e-06,0.0001834259727134,0.0006235472460838,Nagaland,2011,0.0061531076301162,80.11,0.8011
2.6817008558619756e-05,3.127292487433773e-05,1.4400217361771498e-06,2.1464474935470725e-05,0.0,2.1464474935470725e-05,1.418285559027306e-05,1.1791876103790246e-05,2.3909794864828147e-06,5.406874066023638e-06,5.977448716207037e-07,2.602907213693792e-05,8.403749490558348e-05,0.0001527509849205,2.2198070914277952e-05,0.0001305529140062,3.874473576959652e-05,7.743513109631844e-06,1.850292079880451e-05,2.717022143730472e-07,1.1493003667979894e-05,0.0001186523570167,7.988045102567586e-06,4.49667164787393e-05,1.244396141828556e-05,3.439750033962777e-05,0.0,4.317348186387719e-05,0.0005654123081103,0.001267789702486,Odisha,2001,0.0012703708735226,63.08,0.6308
